datetime,points
2016/01/13 09:54:48,0.943662851
2016/01/28 12:47:36,0.442367877
2016/02/12 15:40:24,0.655179751
2016/02/27 18:33:12,0.459046281
2016/03/13 21:26:00,0.617452677
2016/03/29 00:18:48,0.498039112
2016/04/13 03:11:36,0.065036806
2016/04/28 06:04:24,0.849824676
2016/05/13 08:57:12,0.440717414
2016/05/28 11:50:00,0.295967646
2016/06/12 14:42:48,0.484133763
2016/06/27 17:35:36,0.984068709
2016/07/12 20:28:24,0.101750158
2016/07/27 23:21:12,0.814760439
2016/08/12 02:14:00,0.796192109
2016/08/27 05:06:48,0.899274629
2016/09/11 07:59:36,0.074671728
2016/09/26 10:52:24,0.186105206
2016/10/11 13:45:12,0.166598956
2016/10/26 16:38:00,0.249180196
2016/11/10 19:30:48,0.986288703
2016/11/25 22:23:36,0.779619987
2016/12/11 01:16:24,0.963222315
2016/12/26 04:09:12,0.324849678
2017/01/10 07:02:00,0.343224956
2017/01/25 09:54:48,0.437845745
2017/02/09 12:47:36,0.650800749
2017/02/24 15:40:24,0.877437915
2017/03/11 18:33:12,0.662150606
2017/03/26 21:26:00,0.28242861
2017/04/11 00:18:48,0.697021023
2017/04/26 03:11:36,0.15233749
2017/05/11 06:04:24,0.302563453
2017/05/26 08:57:12,0.168934975
2017/06/10 11:50:00,0.314230954
2017/06/25 14:42:48,0.455109608
2017/07/10 17:35:36,0.642531843
2017/07/25 20:28:24,0.537445344
2017/08/09 23:21:12,0.832494648
2017/08/25 02:14:00,0.750224389
2017/09/09 05:06:48,0.203875906
2017/09/24 07:59:36,0.042190451
2017/10/09 10:52:24,0.15669065
2017/10/24 13:45:12,0.100414795
2017/11/08 16:38:00,0.309054362
2017/11/23 19:30:48,0.334716887
2017/12/08 22:23:36,0.893313938
2017/12/24 01:16:24,0.478773392
2018/01/08 04:09:12,0.702450552
2018/01/23 07:02:00,0.349045679
2018/02/07 09:54:48,0.854602384
2018/02/22 12:47:36,0.161524364
2018/03/09 15:40:24,0.153419821
2018/03/24 18:33:12,0.296132685
2018/04/08 21:26:00,0.690037742
2018/04/24 00:18:48,0.349069156
2018/05/09 03:11:36,0.910100657
2018/05/24 06:04:24,0.213031931
2018/06/08 08:57:12,0.312129334
2018/06/23 11:50:00,0.711205173
2018/07/08 14:42:48,0.151232758
2018/07/23 17:35:36,0.950096223
2018/08/07 20:28:24,0.221567731
2018/08/22 23:21:12,0.467260342
2018/09/07 02:14:00,0.374291989
2018/09/22 05:06:48,0.131031299
2018/10/07 07:59:36,0.135471805
2018/10/22 10:52:24,0.051314121
2018/11/06 13:45:12,0.211034377
2018/11/21 16:38:00,0.517303498
2018/12/06 19:30:48,0.583902083
2018/12/21 22:23:36,0.653242718
2019/01/06 01:16:24,0.752873152
2019/01/21 04:09:12,0.449456913
2019/02/05 07:02:00,0.282515786
2019/02/20 09:54:48,0.638161568
2019/03/07 12:47:36,0.871873069
2019/03/22 15:40:24,0.109426516
2019/04/06 18:33:12,0.130078741
2019/04/21 21:26:00,0.57848545
2019/05/07 00:18:48,0.904254557
2019/05/22 03:11:36,0.690953708
2019/06/06 06:04:24,0.409402223
2019/06/21 08:57:12,0.3619303
2019/07/06 11:50:00,0.385641789
2019/07/21 14:42:48,0.676733833
2019/08/05 17:35:36,0.543189758
2019/08/20 20:28:24,0.212032675
2019/09/04 23:21:12,0.781529065
2019/09/20 02:14:00,0.025252057
2019/10/05 05:06:48,0.33696
2019/10/20 07:59:36,0.915508231
2019/11/04 10:52:24,0.869219207
2019/11/19 13:45:12,0.677482694
2019/12/04 16:38:00,0.196446915
2019/12/19 19:30:48,0.806483111
2020/01/03 22:23:36,0.514674671
2020/01/19 01:16:24,0.050276129
2020/02/03 04:09:12,0.137307496
2020/02/18 07:02:00,0.701218272
2020/03/04 09:54:48,0.251728357
2020/03/19 12:47:36,0.733422956
2020/04/03 15:40:24,0.136432721
2020/04/18 18:33:12,0.543978472
2020/05/03 21:26:00,0.267551396
2020/05/19 00:18:48,0.593698753
2020/06/03 03:11:36,0.977746503
2020/06/18 06:04:24,0.038111374
2020/07/03 08:57:12,0.998955233
2020/07/18 11:50:00,0.016718777
2020/08/02 14:42:48,0.021914625
2020/08/17 17:35:36,0.428925744
2020/09/01 20:28:24,0.099497694
2020/09/16 23:21:12,0.376026521
2020/10/02 02:14:00,0.084712903
2020/10/17 05:06:48,0.986113239
2020/11/01 07:59:36,0.791554639
2020/11/16 10:52:24,0.054509785
2020/12/01 13:45:12,0.56337917
2020/12/16 16:38:00,0.122378168
2020/12/31 19:30:48,0.597233686
2021/01/15 22:23:36,0.439449192
2021/01/31 01:16:24,0.13408903
2021/02/15 04:09:12,0.546125047
2021/03/02 07:02:00,0.067863145
2021/03/17 09:54:48,0.338247177
2021/04/01 12:47:36,0.721929837
2021/04/16 15:40:24,0.404700639
2021/05/01 18:33:12,0.028662875
2021/05/16 21:26:00,0.121515961
2021/06/01 00:18:48,0.589537048
2021/06/16 03:11:36,0.892148442
2021/07/01 06:04:24,0.330290204
2021/07/16 08:57:12,0.614202206
2021/07/31 11:50:00,0.333113175
2021/08/15 14:42:48,0.544835878
2021/08/30 17:35:36,0.807094297
2021/09/14 20:28:24,0.184139748
2021/09/29 23:21:12,0.095228906
2021/10/15 02:14:00,0.181234433
2021/10/30 05:06:48,0.812727942
2021/11/14 07:59:36,0.775353945
2021/11/29 10:52:24,0.852024676
2021/12/14 13:45:12,0.772226883
2021/12/29 16:38:00,0.977902015
2022/01/13 19:30:48,0.799844624
2022/01/28 22:23:36,0.22734916
2022/02/13 01:16:24,0.605205946
2022/02/28 04:09:12,0.41189418
2022/03/15 07:02:00,0.916022855
2022/03/30 09:54:48,0.984091054
2022/04/14 12:47:36,0.179292247
2022/04/29 15:40:24,0.375087296
2022/05/14 18:33:12,0.810650999
2022/05/29 21:26:00,0.781016253
2022/06/14 00:18:48,0.079402496
2022/06/29 03:11:36,0.692522309
2022/07/14 06:04:24,0.942750817
2022/07/29 08:57:12,0.922198194
2022/08/13 11:50:00,0.454042341
2022/08/28 14:42:48,0.423479274
2022/09/12 17:35:36,0.877613133
2022/09/27 20:28:24,0.910622135
2022/10/12 23:21:12,0.280978808
2022/10/28 02:14:00,0.10777444
2022/11/12 05:06:48,0.71727909
2022/11/27 07:59:36,0.124152329
2022/12/12 10:52:24,0.041953521
2022/12/27 13:45:12,0.297645104
2023/01/11 16:38:00,0.794099007
2023/01/26 19:30:48,0.685264694
2023/02/10 22:23:36,0.8884512
2023/02/26 01:16:24,0.481409372
2023/03/13 04:09:12,0.886944209
2023/03/28 07:02:00,0.048674652
2023/04/12 09:54:48,0.973147641
2023/04/27 12:47:36,0.151069339
2023/05/12 15:40:24,0.445210023
2023/05/27 18:33:12,0.836939122
2023/06/11 21:26:00,0.891778556
2023/06/27 00:18:48,0.826675708
2023/07/12 03:11:36,0.940443478
2023/07/27 06:04:24,0.145447433
2023/08/11 08:57:12,0.412078074
2023/08/26 11:50:00,0.280703372
2023/09/10 14:42:48,0.184874968
2023/09/25 17:35:36,0.636769918
2023/10/10 20:28:24,0.821997445
2023/10/25 23:21:12,0.221131924
2023/11/10 02:14:00,0.323824817
2023/11/25 05:06:48,0.184913902
2023/12/10 07:59:36,0.76801655
2023/12/25 10:52:24,0.875836728
2024/01/09 13:45:12,0.617384572
2024/01/24 16:38:00,0.222001626
2024/02/08 19:30:48,0.317663553
2024/02/23 22:23:36,0.946294541
2024/03/10 01:16:24,0.877332744
2024/03/25 04:09:12,0.129661413
2024/04/09 07:02:00,0.377711975
2024/04/24 09:54:48,0.310084159
2024/05/09 12:47:36,0.152922495
2024/05/24 15:40:24,0.246808808
2024/06/08 18:33:12,0.46405816
2024/06/23 21:26:00,0.419989631
2024/07/09 00:18:48,0.642096619
2024/07/24 03:11:36,0.934115873
2024/08/08 06:04:24,0.643074164
2024/08/23 08:57:12,0.127589343
2024/09/07 11:50:00,0.27842026
2024/09/22 14:42:48,0.778335634
2024/10/07 17:35:36,0.861687541
2024/10/22 20:28:24,0.921809806
2024/11/06 23:21:12,0.753733828
2024/11/22 02:14:00,0.340712151
2024/12/07 05:06:48,0.517507773
2024/12/22 07:59:36,0.336825779
2025/01/06 10:52:24,0.833472688
2025/01/21 13:45:12,0.269322017
2025/02/05 16:38:00,0.958440659
2025/02/20 19:30:48,0.400642264
2025/03/07 22:23:36,0.558518849
2025/03/23 01:16:24,0.417400521
2025/04/07 04:09:12,0.190440181
2025/04/22 07:02:00,0.40010143
2025/05/07 09:54:48,0.194508078
2025/05/22 12:47:36,0.000998121
2025/06/06 15:40:24,0.235725943
2025/06/21 18:33:12,0.214129304
2025/07/06 21:26:00,0.589808082
2025/07/22 00:18:48,0.609003809
2025/08/06 03:11:36,0.018829149
2025/08/21 06:04:24,0.988146542
2025/09/05 08:57:12,0.026536794
2025/09/20 11:50:00,0.723337307
2025/10/05 14:42:48,0.010919965
2025/10/20 17:35:36,0.910469915
2025/11/04 20:28:24,0.084019082
2025/11/19 23:21:12,0.047021745
2025/12/05 02:14:00,0.749979783
2025/12/20 05:06:48,0.468228092
2026/01/04 07:59:36,0.233741581
2026/01/19 10:52:24,0.332225781
2026/02/03 13:45:12,0.924832001
2026/02/18 16:38:00,0.041418183
2026/03/05 19:30:48,0.821166814
2026/03/20 22:23:36,0.603951782
2026/04/05 01:16:24,0.647608977
2026/04/20 04:09:12,0.250856761
2026/05/05 07:02:00,0.627123834
2026/05/20 09:54:48,0.296596532
2026/06/04 12:47:36,0.408418895
2026/06/19 15:40:24,0.632149882
2026/07/04 18:33:12,0.050763619
2026/07/19 21:26:00,0.270752942
2026/08/04 00:18:48,0.774798976
2026/08/19 03:11:36,0.374448401
2026/09/03 06:04:24,0.12594082
2026/09/18 08:57:12,0.782588724
2026/10/03 11:50:00,0.78658259
2026/10/18 14:42:48,0.261282287
2026/11/02 17:35:36,0.35846308
2026/11/17 20:28:24,0.675451101
2026/12/02 23:21:12,0.990612664
2026/12/18 02:14:00,0.026412958
2027/01/02 05:06:48,0.077863891
2027/01/17 07:59:36,0.959056991
2027/02/01 10:52:24,0.177044523
2027/02/16 13:45:12,0.369288734
2027/03/03 16:38:00,0.748283725
2027/03/18 19:30:48,0.350568267
2027/04/02 22:23:36,0.534735483
2027/04/18 01:16:24,0.24818141
2027/05/03 04:09:12,0.201068225
2027/05/18 07:02:00,0.110428573
2027/06/02 09:54:48,0.223671746
2027/06/17 12:47:36,0.750551006
2027/07/02 15:40:24,0.620772448
