datetime,points
2003/06/29 01:16:24,0.175459644
2003/07/14 04:09:12,0.27319994
2003/07/29 07:02:00,0.08600185
2003/08/13 09:54:48,0.741444682
2003/08/28 12:47:36,0.016145418
2003/09/12 15:40:24,0.061044881
2003/09/27 18:33:12,0.740234873
2003/10/12 21:26:00,0.651014129
2003/10/28 00:18:48,0.416685783
2003/11/12 03:11:36,0.625125217
2003/11/27 06:04:24,0.857066926
2003/12/12 08:57:12,0.480586609
2003/12/27 11:50:00,0.438604902
2004/01/11 14:42:48,0.547883063
2004/01/26 17:35:36,0.186854666
2004/02/10 20:28:24,0.206123572
2004/02/25 23:21:12,0.802532409
2004/03/12 02:14:00,0.032579126
2004/03/27 05:06:48,0.60867562
2004/04/11 07:59:36,0.652693457
2004/04/26 10:52:24,0.938038696
2004/05/11 13:45:12,0.018693853
2004/05/26 16:38:00,0.296424071
2004/06/10 19:30:48,0.846058767
2004/06/25 22:23:36,0.348309112
2004/07/11 01:16:24,0.287438201
2004/07/26 04:09:12,0.120578702
2004/08/10 07:02:00,0.795787787
2004/08/25 09:54:48,0.646040958
2004/09/09 12:47:36,0.882967315
2004/09/24 15:40:24,0.278027049
2004/10/09 18:33:12,0.186767559
2004/10/24 21:26:00,0.886631659
2004/11/09 00:18:48,0.833293549
2004/11/24 03:11:36,0.14341703
2004/12/09 06:04:24,0.425119367
2004/12/24 08:57:12,0.117955046
2005/01/08 11:50:00,0.922466853
2005/01/23 14:42:48,0.976026188
2005/02/07 17:35:36,0.712462955
2005/02/22 20:28:24,0.014055628
2005/03/09 23:21:12,0.981106975
2005/03/25 02:14:00,0.980657944
2005/04/09 05:06:48,0.747842567
2005/04/24 07:59:36,0.197133564
2005/05/09 10:52:24,0.417488629
2005/05/24 13:45:12,0.716049694
2005/06/08 16:38:00,0.265149039
2005/06/23 19:30:48,0.763610372
2005/07/08 22:23:36,0.593745966
2005/07/24 01:16:24,0.644774718
2005/08/08 04:09:12,0.134403706
2005/08/23 07:02:00,0.942512558
2005/09/07 09:54:48,0.80886624
2005/09/22 12:47:36,0.645371783
2005/10/07 15:40:24,0.678179497
2005/10/22 18:33:12,0.08566711
2005/11/06 21:26:00,0.397370661
2005/11/22 00:18:48,0.686405417
2005/12/07 03:11:36,0.774488783
2005/12/22 06:04:24,0.784370706
2006/01/06 08:57:12,0.315357001
2006/01/21 11:50:00,0.478435479
2006/02/05 14:42:48,0.762492999
2006/02/20 17:35:36,0.926318421
2006/03/07 20:28:24,0.800282626
2006/03/22 23:21:12,0.128542769
2006/04/07 02:14:00,0.987794428
2006/04/22 05:06:48,0.824741207
2006/05/07 07:59:36,0.434363776
2006/05/22 10:52:24,0.118020133
2006/06/06 13:45:12,0.49523562
2006/06/21 16:38:00,0.488740502
2006/07/06 19:30:48,0.527400861
2006/07/21 22:23:36,0.17401064
2006/08/06 01:16:24,0.429308262
2006/08/21 04:09:12,0.141652433
2006/09/05 07:02:00,0.391731403
2006/09/20 09:54:48,0.923972063
2006/10/05 12:47:36,0.644986685
2006/10/20 15:40:24,0.708717531
2006/11/04 18:33:12,0.0428642
2006/11/19 21:26:00,0.439115914
2006/12/05 00:18:48,0.265250976
2006/12/20 03:11:36,0.448071046
2007/01/04 06:04:24,0.708318265
2007/01/19 08:57:12,0.970840304
2007/02/03 11:50:00,0.902391107
2007/02/18 14:42:48,0.04717556
2007/03/05 17:35:36,0.598538555
2007/03/20 20:28:24,0.675559591
2007/04/04 23:21:12,0.920620005
2007/04/20 02:14:00,0.497874372
2007/05/05 05:06:48,0.4727014
2007/05/20 07:59:36,0.340277844
2007/06/04 10:52:24,0.494765178
2007/06/19 13:45:12,0.835185682
2007/07/04 16:38:00,0.199076993
2007/07/19 19:30:48,0.762890719
2007/08/03 22:23:36,0.811644184
2007/08/19 01:16:24,0.860631291
2007/09/03 04:09:12,0.760516864
2007/09/18 07:02:00,0.446560861
2007/10/03 09:54:48,0.542914998
2007/10/18 12:47:36,0.416414938
2007/11/02 15:40:24,0.09398852
2007/11/17 18:33:12,0.617543177
2007/12/02 21:26:00,0.755443611
2007/12/18 00:18:48,0.614796664
2008/01/02 03:11:36,0.238821827
2008/01/17 06:04:24,0.938221501
2008/02/01 08:57:12,0.667724306
2008/02/16 11:50:00,0.155503289
2008/03/02 14:42:48,0.988833706
2008/03/17 17:35:36,0.820483663
2008/04/01 20:28:24,0.939889096
2008/04/16 23:21:12,0.329491757
2008/05/02 02:14:00,0.051376049
2008/05/17 05:06:48,0.628347622
2008/06/01 07:59:36,0.462990411
2008/06/16 10:52:24,0.36607128
2008/07/01 13:45:12,0.71493358
2008/07/16 16:38:00,0.94069812
2008/07/31 19:30:48,0.582739731
2008/08/15 22:23:36,0.675507744
2008/08/31 01:16:24,0.827296972
2008/09/15 04:09:12,0.306913272
2008/09/30 07:02:00,0.37712354
2008/10/15 09:54:48,0.066133189
2008/10/30 12:47:36,0.336946118
2008/11/14 15:40:24,0.952604424
2008/11/29 18:33:12,0.576604241
2008/12/14 21:26:00,0.759260849
2008/12/30 00:18:48,0.413148533
2009/01/14 03:11:36,0.703337052
2009/01/29 06:04:24,0.131685574
2009/02/13 08:57:12,0.105549461
2009/02/28 11:50:00,0.937239169
2009/03/15 14:42:48,0.360547823
2009/03/30 17:35:36,0.846411462
2009/04/14 20:28:24,0.276591186
2009/04/29 23:21:12,0.290474107
2009/05/15 02:14:00,0.589604945
2009/05/30 05:06:48,0.782317455
2009/06/14 07:59:36,0.775262864
2009/06/29 10:52:24,0.425659586
2009/07/14 13:45:12,0.877651734
2009/07/29 16:38:00,0.07418728
2009/08/13 19:30:48,0.369330344
2009/08/28 22:23:36,0.419289045
2009/09/13 01:16:24,0.776798431
2009/09/28 04:09:12,0.905858295
2009/10/13 07:02:00,0.832535684
2009/10/28 09:54:48,0.822986376
2009/11/12 12:47:36,0.352456519
2009/11/27 15:40:24,0.175984427
2009/12/12 18:33:12,0.226377356
2009/12/27 21:26:00,0.353935975
2010/01/12 00:18:48,0.696768338
2010/01/27 03:11:36,0.223175181
2010/02/11 06:04:24,0.121823988
2010/02/26 08:57:12,0.25564563
2010/03/13 11:50:00,0.836198371
2010/03/28 14:42:48,0.275843278
2010/04/12 17:35:36,0.334813645
2010/04/27 20:28:24,0.977494831
2010/05/12 23:21:12,0.847773616
2010/05/28 02:14:00,0.78715445
2010/06/12 05:06:48,0.884121985
2010/06/27 07:59:36,0.834433797
2010/07/12 10:52:24,0.191595083
2010/07/27 13:45:12,0.303904869
2010/08/11 16:38:00,0.980786573
2010/08/26 19:30:48,0.718015355
2010/09/10 22:23:36,0.336284509
2010/09/26 01:16:24,0.216867179
2010/10/11 04:09:12,0.784747902
2010/10/26 07:02:00,0.538751148
2010/11/10 09:54:48,0.157965127
2010/11/25 12:47:36,0.427648841
2010/12/10 15:40:24,0.922292303
2010/12/25 18:33:12,0.143821125
2011/01/09 21:26:00,0.600510049
2011/01/25 00:18:48,0.34868763
2011/02/09 03:11:36,0.414843016
2011/02/24 06:04:24,0.425244378
2011/03/11 08:57:12,0.436794667
2011/03/26 11:50:00,0.325974027
2011/04/10 14:42:48,0.030664962
2011/04/25 17:35:36,0.033010095
2011/05/10 20:28:24,0.913874848
2011/05/25 23:21:12,0.101596641
2011/06/10 02:14:00,0.047885497
2011/06/25 05:06:48,0.651750537
2011/07/10 07:59:36,0.939607176
2011/07/25 10:52:24,0.526622452
2011/08/09 13:45:12,0.174079829
2011/08/24 16:38:00,0.603764411
2011/09/08 19:30:48,0.053131115
2011/09/23 22:23:36,0.479503049
2011/10/09 01:16:24,0.57501272
2011/10/24 04:09:12,0.306264312
2011/11/08 07:02:00,0.620228649
2011/11/23 09:54:48,0.52075067
2011/12/08 12:47:36,0.388631366
2011/12/23 15:40:24,0.110600986
2012/01/07 18:33:12,0.071785624
2012/01/22 21:26:00,0.911468598
2012/02/07 00:18:48,0.748501216
2012/02/22 03:11:36,0.971321135
2012/03/08 06:04:24,0.65120036
2012/03/23 08:57:12,0.598306716
2012/04/07 11:50:00,0.843643055
2012/04/22 14:42:48,0.819904731
2012/05/07 17:35:36,0.729081536
2012/05/22 20:28:24,0.130863741
2012/06/06 23:21:12,0.508417121
2012/06/22 02:14:00,0.142511136
2012/07/07 05:06:48,0.866868652
2012/07/22 07:59:36,0.202284673
2012/08/06 10:52:24,0.911739399
2012/08/21 13:45:12,0.294101927
2012/09/05 16:38:00,0.06762943
2012/09/20 19:30:48,0.818959548
2012/10/05 22:23:36,0.746336914
2012/10/21 01:16:24,0.652833284
2012/11/05 04:09:12,0.673829009
2012/11/20 07:02:00,0.440063888
2012/12/05 09:54:48,0.557145277
2012/12/20 12:47:36,0.287850792
2013/01/04 15:40:24,0.402251418
2013/01/19 18:33:12,0.838815795
2013/02/03 21:26:00,0.56526219
2013/02/19 00:18:48,0.216435835
2013/03/06 03:11:36,0.516505697
2013/03/21 06:04:24,0.792978487
2013/04/05 08:57:12,0.257277723
2013/04/20 11:50:00,0.536023102
2013/05/05 14:42:48,0.742278876
2013/05/20 17:35:36,0.263541774
2013/06/04 20:28:24,0.987851939
2013/06/19 23:21:12,0.63095033
2013/07/05 02:14:00,0.861273446
2013/07/20 05:06:48,0.671156838
2013/08/04 07:59:36,0.197629374
2013/08/19 10:52:24,0.59155726
2013/09/03 13:45:12,0.147855204
2013/09/18 16:38:00,0.598873972
2013/10/03 19:30:48,0.659514691
2013/10/18 22:23:36,0.562551199
2013/11/03 01:16:24,0.981397365
2013/11/18 04:09:12,0.38862024
2013/12/03 07:02:00,0.409412937
2013/12/18 09:54:48,0.160187207
2014/01/02 12:47:36,0.31876674
2014/01/17 15:40:24,0.573443146
2014/02/01 18:33:12,0.259350953
2014/02/16 21:26:00,0.475135452
2014/03/04 00:18:48,0.705694066
2014/03/19 03:11:36,0.805675454
2014/04/03 06:04:24,0.305464527
2014/04/18 08:57:12,0.579141985
2014/05/03 11:50:00,0.993950362
2014/05/18 14:42:48,0.812645724
2014/06/02 17:35:36,0.518006822
2014/06/17 20:28:24,0.257026975
2014/07/02 23:21:12,0.395739163
2014/07/18 02:14:00,0.106273663
2014/08/02 05:06:48,0.403310777
2014/08/17 07:59:36,0.401282345
2014/09/01 10:52:24,0.504342604
2014/09/16 13:45:12,0.717314066
2014/10/01 16:38:00,0.485384364
2014/10/16 19:30:48,0.216213524
2014/10/31 22:23:36,0.261047029
2014/11/16 01:16:24,0.317934514
2014/12/01 04:09:12,0.787395773
2014/12/16 07:02:00,0.649562907
2014/12/31 09:54:48,0.008141386
2015/01/15 12:47:36,0.641323648
2015/01/30 15:40:24,0.40292515
2015/02/14 18:33:12,0.477271681
2015/03/01 21:26:00,0.843779562
2015/03/17 00:18:48,0.081762788
2015/04/01 03:11:36,0.276954874
2015/04/16 06:04:24,0.268992533
2015/05/01 08:57:12,0.240696931
2015/05/16 11:50:00,0.055314086
2015/05/31 14:42:48,0.921666905
2015/06/15 17:35:36,0.985734363
2015/06/30 20:28:24,0.742054665
2015/07/15 23:21:12,0.112248007
2015/07/31 02:14:00,0.307367444
2015/08/15 05:06:48,0.79040069
2015/08/30 07:59:36,0.316471952
2015/09/14 10:52:24,0.757727901
2015/09/29 13:45:12,0.90994358
2015/10/14 16:38:00,0.095885094
2015/10/29 19:30:48,0.512866602
2015/11/13 22:23:36,0.067218071
2015/11/29 01:16:24,0.273436064
2015/12/14 04:09:12,0.317501008
2015/12/29 07:02:00,0.886299456
2016/01/13 09:54:48,0.943662851
2016/01/28 12:47:36,0.442367877
2016/02/12 15:40:24,0.655179751
2016/02/27 18:33:12,0.459046281
2016/03/13 21:26:00,0.617452677
2016/03/29 00:18:48,0.498039112
2016/04/13 03:11:36,0.065036806
2016/04/28 06:04:24,0.849824676
2016/05/13 08:57:12,0.440717414
2016/05/28 11:50:00,0.295967646
2016/06/12 14:42:48,0.484133763
2016/06/27 17:35:36,0.984068709
2016/07/12 20:28:24,0.101750158
2016/07/27 23:21:12,0.814760439
2016/08/12 02:14:00,0.796192109
2016/08/27 05:06:48,0.899274629
2016/09/11 07:59:36,0.074671728
2016/09/26 10:52:24,0.186105206
2016/10/11 13:45:12,0.166598956
2016/10/26 16:38:00,0.249180196
2016/11/10 19:30:48,0.986288703
2016/11/25 22:23:36,0.779619987
2016/12/11 01:16:24,0.963222315
2016/12/26 04:09:12,0.324849678
2017/01/10 07:02:00,0.343224956
2017/01/25 09:54:48,0.437845745
2017/02/09 12:47:36,0.650800749
2017/02/24 15:40:24,0.877437915
2017/03/11 18:33:12,0.662150606
2017/03/26 21:26:00,0.28242861
2017/04/11 00:18:48,0.697021023
2017/04/26 03:11:36,0.15233749
2017/05/11 06:04:24,0.302563453
2017/05/26 08:57:12,0.168934975
2017/06/10 11:50:00,0.314230954
2017/06/25 14:42:48,0.455109608
2017/07/10 17:35:36,0.642531843
2017/07/25 20:28:24,0.537445344
2017/08/09 23:21:12,0.832494648
2017/08/25 02:14:00,0.750224389
2017/09/09 05:06:48,0.203875906
2017/09/24 07:59:36,0.042190451
2017/10/09 10:52:24,0.15669065
2017/10/24 13:45:12,0.100414795
2017/11/08 16:38:00,0.309054362
2017/11/23 19:30:48,0.334716887
2017/12/08 22:23:36,0.893313938
2017/12/24 01:16:24,0.478773392
2018/01/08 04:09:12,0.702450552
2018/01/23 07:02:00,0.349045679
2018/02/07 09:54:48,0.854602384
2018/02/22 12:47:36,0.161524364
2018/03/09 15:40:24,0.153419821
2018/03/24 18:33:12,0.296132685
2018/04/08 21:26:00,0.690037742
2018/04/24 00:18:48,0.349069156
2018/05/09 03:11:36,0.910100657
2018/05/24 06:04:24,0.213031931
2018/06/08 08:57:12,0.312129334
2018/06/23 11:50:00,0.711205173
2018/07/08 14:42:48,0.151232758
2018/07/23 17:35:36,0.950096223
2018/08/07 20:28:24,0.221567731
2018/08/22 23:21:12,0.467260342
2018/09/07 02:14:00,0.374291989
2018/09/22 05:06:48,0.131031299
2018/10/07 07:59:36,0.135471805
2018/10/22 10:52:24,0.051314121
2018/11/06 13:45:12,0.211034377
2018/11/21 16:38:00,0.517303498
2018/12/06 19:30:48,0.583902083
2018/12/21 22:23:36,0.653242718
2019/01/06 01:16:24,0.752873152
2019/01/21 04:09:12,0.449456913
2019/02/05 07:02:00,0.282515786
2019/02/20 09:54:48,0.638161568
2019/03/07 12:47:36,0.871873069
2019/03/22 15:40:24,0.109426516
2019/04/06 18:33:12,0.130078741
2019/04/21 21:26:00,0.57848545
2019/05/07 00:18:48,0.904254557
2019/05/22 03:11:36,0.690953708
2019/06/06 06:04:24,0.409402223
2019/06/21 08:57:12,0.3619303
2019/07/06 11:50:00,0.385641789
2019/07/21 14:42:48,0.676733833
2019/08/05 17:35:36,0.543189758
2019/08/20 20:28:24,0.212032675
2019/09/04 23:21:12,0.781529065
2019/09/20 02:14:00,0.025252057
2019/10/05 05:06:48,0.33696
2019/10/20 07:59:36,0.915508231
2019/11/04 10:52:24,0.869219207
2019/11/19 13:45:12,0.677482694
2019/12/04 16:38:00,0.196446915
2019/12/19 19:30:48,0.806483111
2020/01/03 22:23:36,0.514674671
2020/01/19 01:16:24,0.050276129
2020/02/03 04:09:12,0.137307496
2020/02/18 07:02:00,0.701218272
2020/03/04 09:54:48,0.251728357
2020/03/19 12:47:36,0.733422956
2020/04/03 15:40:24,0.136432721
2020/04/18 18:33:12,0.543978472
2020/05/03 21:26:00,0.267551396
2020/05/19 00:18:48,0.593698753
2020/06/03 03:11:36,0.977746503
2020/06/18 06:04:24,0.038111374
2020/07/03 08:57:12,0.998955233
2020/07/18 11:50:00,0.016718777
2020/08/02 14:42:48,0.021914625
2020/08/17 17:35:36,0.428925744
2020/09/01 20:28:24,0.099497694
2020/09/16 23:21:12,0.376026521
2020/10/02 02:14:00,0.084712903
2020/10/17 05:06:48,0.986113239
2020/11/01 07:59:36,0.791554639
2020/11/16 10:52:24,0.054509785
2020/12/01 13:45:12,0.56337917
2020/12/16 16:38:00,0.122378168
2020/12/31 19:30:48,0.597233686
2021/01/15 22:23:36,0.439449192
2021/01/31 01:16:24,0.13408903
2021/02/15 04:09:12,0.546125047
2021/03/02 07:02:00,0.067863145
2021/03/17 09:54:48,0.338247177
2021/04/01 12:47:36,0.721929837
2021/04/16 15:40:24,0.404700639
2021/05/01 18:33:12,0.028662875
2021/05/16 21:26:00,0.121515961
2021/06/01 00:18:48,0.589537048
2021/06/16 03:11:36,0.892148442
2021/07/01 06:04:24,0.330290204
2021/07/16 08:57:12,0.614202206
2021/07/31 11:50:00,0.333113175
2021/08/15 14:42:48,0.544835878
2021/08/30 17:35:36,0.807094297
2021/09/14 20:28:24,0.184139748
2021/09/29 23:21:12,0.095228906
2021/10/15 02:14:00,0.181234433
2021/10/30 05:06:48,0.812727942
2021/11/14 07:59:36,0.775353945
2021/11/29 10:52:24,0.852024676
2021/12/14 13:45:12,0.772226883
2021/12/29 16:38:00,0.977902015
2022/01/13 19:30:48,0.799844624
2022/01/28 22:23:36,0.22734916
2022/02/13 01:16:24,0.605205946
2022/02/28 04:09:12,0.41189418
2022/03/15 07:02:00,0.916022855
2022/03/30 09:54:48,0.984091054
2022/04/14 12:47:36,0.179292247
2022/04/29 15:40:24,0.375087296
2022/05/14 18:33:12,0.810650999
2022/05/29 21:26:00,0.781016253
2022/06/14 00:18:48,0.079402496
2022/06/29 03:11:36,0.692522309
2022/07/14 06:04:24,0.942750817
2022/07/29 08:57:12,0.922198194
2022/08/13 11:50:00,0.454042341
2022/08/28 14:42:48,0.423479274
2022/09/12 17:35:36,0.877613133
2022/09/27 20:28:24,0.910622135
2022/10/12 23:21:12,0.280978808
2022/10/28 02:14:00,0.10777444
2022/11/12 05:06:48,0.71727909
2022/11/27 07:59:36,0.124152329
2022/12/12 10:52:24,0.041953521
2022/12/27 13:45:12,0.297645104
2023/01/11 16:38:00,0.794099007
2023/01/26 19:30:48,0.685264694
2023/02/10 22:23:36,0.8884512
2023/02/26 01:16:24,0.481409372
2023/03/13 04:09:12,0.886944209
2023/03/28 07:02:00,0.048674652
2023/04/12 09:54:48,0.973147641
2023/04/27 12:47:36,0.151069339
2023/05/12 15:40:24,0.445210023
2023/05/27 18:33:12,0.836939122
2023/06/11 21:26:00,0.891778556
2023/06/27 00:18:48,0.826675708
2023/07/12 03:11:36,0.940443478
2023/07/27 06:04:24,0.145447433
2023/08/11 08:57:12,0.412078074
2023/08/26 11:50:00,0.280703372
2023/09/10 14:42:48,0.184874968
2023/09/25 17:35:36,0.636769918
2023/10/10 20:28:24,0.821997445
2023/10/25 23:21:12,0.221131924
2023/11/10 02:14:00,0.323824817
2023/11/25 05:06:48,0.184913902
2023/12/10 07:59:36,0.76801655
2023/12/25 10:52:24,0.875836728
2024/01/09 13:45:12,0.617384572
2024/01/24 16:38:00,0.222001626
2024/02/08 19:30:48,0.317663553
2024/02/23 22:23:36,0.946294541
2024/03/10 01:16:24,0.877332744
2024/03/25 04:09:12,0.129661413
2024/04/09 07:02:00,0.377711975
2024/04/24 09:54:48,0.310084159
2024/05/09 12:47:36,0.152922495
2024/05/24 15:40:24,0.246808808
2024/06/08 18:33:12,0.46405816
2024/06/23 21:26:00,0.419989631
2024/07/09 00:18:48,0.642096619
2024/07/24 03:11:36,0.934115873
2024/08/08 06:04:24,0.643074164
2024/08/23 08:57:12,0.127589343
2024/09/07 11:50:00,0.27842026
2024/09/22 14:42:48,0.778335634
2024/10/07 17:35:36,0.861687541
2024/10/22 20:28:24,0.921809806
2024/11/06 23:21:12,0.753733828
2024/11/22 02:14:00,0.340712151
2024/12/07 05:06:48,0.517507773
2024/12/22 07:59:36,0.336825779
2025/01/06 10:52:24,0.833472688
2025/01/21 13:45:12,0.269322017
2025/02/05 16:38:00,0.958440659
2025/02/20 19:30:48,0.400642264
2025/03/07 22:23:36,0.558518849
2025/03/23 01:16:24,0.417400521
2025/04/07 04:09:12,0.190440181
2025/04/22 07:02:00,0.40010143
2025/05/07 09:54:48,0.194508078
2025/05/22 12:47:36,0.000998121
2025/06/06 15:40:24,0.235725943
2025/06/21 18:33:12,0.214129304
2025/07/06 21:26:00,0.589808082
2025/07/22 00:18:48,0.609003809
2025/08/06 03:11:36,0.018829149
2025/08/21 06:04:24,0.988146542
2025/09/05 08:57:12,0.026536794
2025/09/20 11:50:00,0.723337307
2025/10/05 14:42:48,0.010919965
2025/10/20 17:35:36,0.910469915
2025/11/04 20:28:24,0.084019082
2025/11/19 23:21:12,0.047021745
2025/12/05 02:14:00,0.749979783
2025/12/20 05:06:48,0.468228092
2026/01/04 07:59:36,0.233741581
2026/01/19 10:52:24,0.332225781
2026/02/03 13:45:12,0.924832001
2026/02/18 16:38:00,0.041418183
2026/03/05 19:30:48,0.821166814
2026/03/20 22:23:36,0.603951782
2026/04/05 01:16:24,0.647608977
2026/04/20 04:09:12,0.250856761
2026/05/05 07:02:00,0.627123834
2026/05/20 09:54:48,0.296596532
2026/06/04 12:47:36,0.408418895
2026/06/19 15:40:24,0.632149882
2026/07/04 18:33:12,0.050763619
2026/07/19 21:26:00,0.270752942
2026/08/04 00:18:48,0.774798976
2026/08/19 03:11:36,0.374448401
2026/09/03 06:04:24,0.12594082
2026/09/18 08:57:12,0.782588724
2026/10/03 11:50:00,0.78658259
2026/10/18 14:42:48,0.261282287
2026/11/02 17:35:36,0.35846308
2026/11/17 20:28:24,0.675451101
2026/12/02 23:21:12,0.990612664
2026/12/18 02:14:00,0.026412958
2027/01/02 05:06:48,0.077863891
2027/01/17 07:59:36,0.959056991
2027/02/01 10:52:24,0.177044523
2027/02/16 13:45:12,0.369288734
2027/03/03 16:38:00,0.748283725
2027/03/18 19:30:48,0.350568267
2027/04/02 22:23:36,0.534735483
2027/04/18 01:16:24,0.24818141
2027/05/03 04:09:12,0.201068225
2027/05/18 07:02:00,0.110428573
2027/06/02 09:54:48,0.223671746
2027/06/17 12:47:36,0.750551006
2027/07/02 15:40:24,0.620772448
2027/07/17 18:33:12,0.469207129
2027/08/01 21:26:00,0.858743047
2027/08/17 00:18:48,0.013330048
2027/09/01 03:11:36,0.991632191
2027/09/16 06:04:24,0.437721885
2027/10/01 08:57:12,0.427408981
2027/10/16 11:50:00,0.91633692
2027/10/31 14:42:48,0.880469558
2027/11/15 17:35:36,0.690332139
2027/11/30 20:28:24,0.684718259
2027/12/15 23:21:12,0.998834528
2027/12/31 02:14:00,0.929040838
2028/01/15 05:06:48,0.739152681
2028/01/30 07:59:36,0.180282098
2028/02/14 10:52:24,0.343631644
2028/02/29 13:45:12,0.849080238
2028/03/15 16:38:00,0.094989557
2028/03/30 19:30:48,0.231946968
2028/04/14 22:23:36,0.051809518
2028/04/30 01:16:24,0.803527339
2028/05/15 04:09:12,0.755284465
2028/05/30 07:02:00,0.305771578
2028/06/14 09:54:48,0.903062151
2028/06/29 12:47:36,0.222662695
2028/07/14 15:40:24,0.885212309
2028/07/29 18:33:12,0.747216283
2028/08/13 21:26:00,0.774812538
2028/08/29 00:18:48,0.238985087
2028/09/13 03:11:36,0.878595502
2028/09/28 06:04:24,0.877263661
2028/10/13 08:57:12,0.566586177
2028/10/28 11:50:00,0.413264822
2028/11/12 14:42:48,0.697745632
2028/11/27 17:35:36,0.175700621
2028/12/12 20:28:24,0.142243183
2028/12/27 23:21:12,0.390037626
2029/01/12 02:14:00,0.242179415
2029/01/27 05:06:48,0.614927747
2029/02/11 07:59:36,0.175900018
2029/02/26 10:52:24,0.43651123
2029/03/13 13:45:12,0.058900416
2029/03/28 16:38:00,0.590713175
2029/04/12 19:30:48,0.394684786
2029/04/27 22:23:36,0.282289847
2029/05/13 01:16:24,0.172653714
2029/05/28 04:09:12,0.221860889
2029/06/12 07:02:00,0.796383928
2029/06/27 09:54:48,0.052600531
2029/07/12 12:47:36,0.068037348
2029/07/27 15:40:24,0.633338831
2029/08/11 18:33:12,0.493571904
2029/08/26 21:26:00,0.138867191
2029/09/11 00:18:48,0.964513979
2029/09/26 03:11:36,0.933193722
2029/10/11 06:04:24,0.39849682
2029/10/26 08:57:12,0.518083072
2029/11/10 11:50:00,0.964258622
2029/11/25 14:42:48,0.42918404
2029/12/10 17:35:36,0.623769189
2029/12/25 20:28:24,0.87416363
2030/01/09 23:21:12,0.127312441
2030/01/25 02:14:00,0.722091175
2030/02/09 05:06:48,0.515478488
2030/02/24 07:59:36,0.44882645
2030/03/11 10:52:24,0.584813364
2030/03/26 13:45:12,0.240982451
2030/04/10 16:38:00,0.063270323
2030/04/25 19:30:48,0.020639753
2030/05/10 22:23:36,0.783370395
2030/05/26 01:16:24,0.600196993
2030/06/10 04:09:12,0.161964081
